Date,Department,Category,Region,Budget Amount,Actual Amount,Payment Method,Transaction ID,Variance
2023-12-05,HR,Travel,East,145891,98539,Bank Transfer,TXN102870,-47352
2023-12-19,HR,Salaries,East,83415,158544,Bank Transfer,TXN102871,75129
2022-10-06,IT,Marketing,East,100352,47378,Cash,TXN102872,-52974
2022-09-08,IT,Salaries,Central,42225,113542,Card,TXN102873,71317
2021-07-14,IT,Infrastructure,East,116860,30617,Cash,TXN102874,-86243
2022-05-04,Sales,Travel,North,105367,66052,Cash,TXN102875,-39315
2021-06-06,Marketing,Travel,South,79656,72129,Cash,TXN102876,-7527
2022-09-02,Marketing,Training,Central,114780,159119,Card,TXN102877,44339
2022-02-16,Marketing,Training,South,12961,124076,Cash,TXN102878,111115
2022-04-16,Marketing,Travel,East,88385,60454,Bank Transfer,TXN102879,-27931
2022-05-31,IT,Utilities,West,42545,37270,Cash,TXN102880,-5275
2022-01-28,Sales,Training,Central,61569,118016,Cash,TXN102881,56447
2022-09-23,Marketing,Marketing,East,142688,122400,UPI,TXN102882,-20288
2022-08-31,Operations,Salaries,Central,133915,11217,UPI,TXN102883,-122698
2023-09-07,Finance,Marketing,West,84447,136066,Bank Transfer,TXN102884,51619
2022-03-10,Operations,Training,North,35549,144888,Card,TXN102885,109339
2022-06-24,Sales,Travel,North,82361,49106,UPI,TXN102886,-33255
2021-10-05,Sales,Infrastructure,North,28230,131859,Bank Transfer,TXN102887,103629
2021-08-21,Finance,Utilities,West,60618,73162,UPI,TXN102888,12544
2021-12-28,HR,Training,South,124676,98847,UPI,TXN102889,-25829
2021-01-26,HR,Marketing,West,18882,89363,Card,TXN102890,70481
2023-11-15,HR,Infrastructure,West,91844,54175,Card,TXN102891,-37669
2022-05-22,IT,Training,East,127200,146730,UPI,TXN102892,19530
2021-09-24,HR,Travel,North,125933,79588,UPI,TXN102893,-46345
2022-04-06,IT,Travel,Central,32500,74389,Card,TXN102894,41889
2022-04-01,IT,Travel,South,91410,73783,Card,TXN102895,-17627
2023-12-28,HR,Travel,Central,63383,133059,Bank Transfer,TXN102896,69676
2023-10-04,HR,Training,East,76513,54604,UPI,TXN102897,-21909
2023-05-13,Finance,Utilities,East,82258,161948,Card,TXN102898,79690
2022-05-06,Marketing,Utilities,South,23217,84031,UPI,TXN102899,60814
2023-12-09,Finance,Marketing,Central,96427,100664,Bank Transfer,TXN102900,4237
2022-07-18,IT,Training,South,55272,136600,Cash,TXN102901,81328
2021-08-04,Finance,Travel,South,93053,75999,UPI,TXN102902,-17054
2022-07-13,IT,Utilities,North,71724,153726,Bank Transfer,TXN102903,82002
2021-06-08,Sales,Training,Central,47633,126425,Cash,TXN102904,78792
2022-05-04,IT,Infrastructure,North,51528,82713,UPI,TXN102905,31185
2022-11-17,IT,Utilities,North,19513,62933,Bank Transfer,TXN102906,43420
2023-03-05,Finance,Utilities,North,82901,134934,Cash,TXN102907,52033
2021-01-05,Marketing,Marketing,West,70922,29750,Bank Transfer,TXN102908,-41172
2021-12-27,Sales,Utilities,East,114936,76670,Bank Transfer,TXN102909,-38266
2022-04-04,Operations,Infrastructure,East,110071,155245,Bank Transfer,TXN102910,45174
2021-09-05,Operations,Travel,West,110378,146742,Bank Transfer,TXN102911,36364
2023-08-04,Marketing,Salaries,South,60293,83148,Cash,TXN102912,22855
2022-02-26,Operations,Marketing,Central,109381,160352,Card,TXN102913,50971
2021-01-15,Sales,Infrastructure,Central,65272,59469,Bank Transfer,TXN102914,-5803
2023-01-06,HR,Marketing,Central,18670,128839,Cash,TXN102915,110169
2021-10-04,Sales,Training,North,37809,31257,Bank Transfer,TXN102916,-6552
2022-03-29,Finance,Travel,Central,28069,75197,UPI,TXN102917,47128
2022-08-21,IT,Utilities,Central,105447,146554,UPI,TXN102918,41107
2022-03-22,IT,Training,Central,128179,158331,Card,TXN102919,30152
2021-07-29,Finance,Utilities,East,109675,102543,Cash,TXN102920,-7132
2022-12-15,Finance,Infrastructure,West,146531,96811,UPI,TXN102921,-49720
2021-10-29,IT,Travel,South,72289,103068,Cash,TXN102922,30779
2021-01-03,Marketing,Salaries,West,37177,71743,UPI,TXN102923,34566
2023-09-17,HR,Salaries,Central,13423,158294,Cash,TXN102924,144871
2022-06-04,HR,Utilities,South,71001,48020,Bank Transfer,TXN102925,-22981
2022-05-08,HR,Training,South,54940,114103,Bank Transfer,TXN102926,59163
2022-09-12,Finance,Travel,West,146433,132051,UPI,TXN102927,-14382
2021-11-27,IT,Travel,West,11401,106858,Card,TXN102928,95457
2021-11-29,Marketing,Infrastructure,West,76948,19399,UPI,TXN102929,-57549
2021-02-19,IT,Training,West,32814,101401,UPI,TXN102930,68587
2023-05-13,IT,Salaries,North,13230,61753,Card,TXN102931,48523
2021-09-29,Marketing,Infrastructure,East,115825,140888,Bank Transfer,TXN102932,25063
2022-08-03,Sales,Marketing,East,114153,81075,Bank Transfer,TXN102933,-33078
2022-07-14,Marketing,Travel,Central,118998,89010,UPI,TXN102934,-29988
2022-11-27,Sales,Salaries,North,48824,57340,Cash,TXN102935,8516
2022-03-22,Operations,Infrastructure,South,129410,58592,UPI,TXN102936,-70818
2023-10-14,Sales,Utilities,West,60416,41988,Bank Transfer,TXN102937,-18428
2021-12-23,HR,Marketing,Central,110563,125285,Cash,TXN102938,14722
2021-10-01,HR,Infrastructure,South,81812,153019,Card,TXN102939,71207
2023-11-09,Marketing,Utilities,East,68876,117364,Bank Transfer,TXN102940,48488
2021-11-07,HR,Salaries,South,65572,18253,Card,TXN102941,-47319
2023-05-20,HR,Salaries,West,97304,168710,Bank Transfer,TXN102942,71406
2023-06-05,Operations,Marketing,West,98668,109211,Bank Transfer,TXN102943,10543
2021-06-03,HR,Utilities,East,124266,128371,Cash,TXN102944,4105
2022-09-12,Finance,Travel,West,85111,23604,Bank Transfer,TXN102945,-61507
2023-06-02,Finance,Salaries,North,83367,42483,UPI,TXN102946,-40884
2023-03-08,Finance,Training,Central,78348,118031,Card,TXN102947,39683
2021-05-05,Sales,Travel,East,33357,153320,Bank Transfer,TXN102948,119963
2022-09-11,Marketing,Travel,East,123234,48577,UPI,TXN102949,-74657
2021-09-02,Marketing,Infrastructure,South,95321,35501,Card,TXN102950,-59820
2023-04-28,IT,Infrastructure,East,47783,10670,UPI,TXN102951,-37113
2022-03-26,Operations,Salaries,Central,135985,23135,Bank Transfer,TXN102952,-112850
2023-07-19,Finance,Travel,North,61703,99739,UPI,TXN102953,38036
2022-06-04,Finance,Infrastructure,South,126839,58763,Card,TXN102954,-68076
2021-12-28,HR,Utilities,Central,98557,66060,Card,TXN102955,-32497
2021-01-08,Finance,Utilities,East,75923,47932,Card,TXN102956,-27991
2022-04-23,HR,Utilities,West,74748,89052,Bank Transfer,TXN102957,14304
2022-05-10,HR,Utilities,West,88728,45024,Cash,TXN102958,-43704
2023-04-13,IT,Travel,Central,127849,94189,UPI,TXN102959,-33660
2023-11-29,Sales,Utilities,North,12380,124210,Card,TXN102960,111830
2022-08-16,HR,Travel,West,133256,165007,Card,TXN102961,31751
2021-07-06,HR,Salaries,Central,104389,167223,Cash,TXN102962,62834
2023-01-24,Marketing,Salaries,South,10743,44138,Card,TXN102963,33395
2021-04-03,IT,Utilities,East,50124,47670,Card,TXN102964,-2454
2021-03-27,HR,Utilities,North,128174,35981,Bank Transfer,TXN102965,-92193
2023-12-04,Operations,Utilities,North,55653,11384,Cash,TXN102966,-44269
2021-05-17,Sales,Salaries,South,56072,68416,Card,TXN102967,12344
2022-02-25,Operations,Infrastructure,North,132214,157149,Bank Transfer,TXN102968,24935
2021-03-15,Finance,Salaries,Central,51302,77719,Bank Transfer,TXN102969,26417
2021-06-20,Sales,Utilities,North,87011,100401,Bank Transfer,TXN102970,13390
2021-06-19,Finance,Infrastructure,North,116452,132035,Bank Transfer,TXN102971,15583
2023-05-22,Marketing,Infrastructure,North,41898,106901,Cash,TXN102972,65003
2021-11-18,HR,Marketing,Central,113620,104254,Cash,TXN102973,-9366
2022-04-01,IT,Travel,East,27889,15495,Bank Transfer,TXN102974,-12394
2023-08-02,Operations,Utilities,West,55985,100270,Cash,TXN102975,44285
2023-03-01,Finance,Travel,North,84106,73231,UPI,TXN102976,-10875
2022-09-05,HR,Marketing,South,70139,63369,UPI,TXN102977,-6770
2023-06-08,Operations,Travel,South,18897,169899,Bank Transfer,TXN102978,151002
2021-12-15,Operations,Utilities,Central,28798,32067,Card,TXN102979,3269
2021-01-10,Marketing,Marketing,East,15656,101850,Card,TXN102980,86194
2023-01-10,Marketing,Travel,North,22193,152160,UPI,TXN102981,129967
2022-10-29,Finance,Salaries,Central,146219,18976,Bank Transfer,TXN102982,-127243
2022-06-30,HR,Infrastructure,West,136474,76712,UPI,TXN102983,-59762
2021-05-09,IT,Marketing,East,112748,103827,UPI,TXN102984,-8921
2022-08-24,Finance,Salaries,East,93366,120716,Card,TXN102985,27350
2022-08-28,Operations,Utilities,Central,73628,43666,UPI,TXN102986,-29962
2021-11-23,Operations,Infrastructure,South,143474,36148,Bank Transfer,TXN102987,-107326
2023-09-07,Sales,Marketing,East,15642,91184,Card,TXN102988,75542
2022-02-08,HR,Infrastructure,South,93746,145922,Card,TXN102989,52176
2022-09-21,Sales,Training,East,17918,122035,UPI,TXN102990,104117
2022-12-19,Marketing,Training,East,128535,56332,Cash,TXN102991,-72203
2023-11-07,IT,Marketing,East,124438,116955,UPI,TXN102992,-7483
2021-10-01,Finance,Marketing,West,31061,140626,Bank Transfer,TXN102993,109565
2022-11-16,Operations,Travel,South,126408,118238,Cash,TXN102994,-8170
2021-04-26,HR,Infrastructure,West,30215,64531,Bank Transfer,TXN102995,34316
2023-05-11,Operations,Training,South,130148,68926,Card,TXN102996,-61222
2022-11-24,Marketing,Training,West,123613,74207,Bank Transfer,TXN102997,-49406
2021-11-20,Sales,Infrastructure,West,66098,103256,Bank Transfer,TXN102998,37158
2023-08-19,Sales,Training,West,78764,126256,Bank Transfer,TXN102999,47492
2021-04-24,Finance,Salaries,Central,103271,51437,UPI,TXN103000,-51834
2023-12-18,HR,Training,West,133816,95233,UPI,TXN103001,-38583
2021-06-03,Marketing,Training,East,49276,129666,Bank Transfer,TXN103002,80390
2021-11-11,HR,Utilities,North,41711,63195,UPI,TXN103003,21484
2023-12-01,Finance,Salaries,West,49764,165668,Card,TXN103004,115904
2021-04-15,Marketing,Travel,North,14844,162594,Card,TXN103005,147750
2021-12-20,Marketing,Marketing,North,117181,164823,Cash,TXN103006,47642
2023-10-13,Sales,Training,East,112539,100516,UPI,TXN103007,-12023
2023-01-03,Sales,Travel,North,34630,17474,UPI,TXN103008,-17156
2022-12-10,Sales,Travel,North,95132,8534,Bank Transfer,TXN103009,-86598
2022-10-13,Operations,Salaries,North,111510,20040,Cash,TXN103010,-91470
2023-04-04,IT,Marketing,South,27025,48529,Card,MISSING_ID_3011,21504
2023-08-05,Sales,Utilities,West,14839,143738,Card,TXN103012,128899
2022-10-23,IT,Travel,West,48937,45441,Bank Transfer,TXN103013,-3496
2021-04-09,IT,Utilities,North,123074,44766,UPI,TXN103014,-78308
2022-08-11,HR,Marketing,East,56660,129305,Bank Transfer,TXN103015,72645
2021-10-09,Finance,Marketing,South,125911,162957,Cash,TXN103016,37046
2022-02-07,Operations,Salaries,East,43260,44460,Card,TXN103017,1200
2022-12-01,IT,Infrastructure,East,106200,165487,Cash,TXN103018,59287
2021-07-18,Operations,Training,North,33206,110363,Card,TXN103019,77157
2021-11-23,HR,Salaries,Central,65763,49290,Card,TXN103020,-16473
2021-06-03,Sales,Utilities,North,93059,68116,Cash,TXN103021,-24943
2022-07-06,Marketing,Salaries,Central,16794,107831,Card,TXN103022,91037
2022-02-09,IT,Marketing,South,127973,136773,Card,TXN103023,8800
2022-04-07,Finance,Travel,Central,51961,109999,Cash,TXN103024,58038
2021-05-12,Marketing,Training,North,95801,51513,Card,TXN103025,-44288
2023-03-02,HR,Training,North,21736,53139,Cash,TXN103026,31403
2023-05-24,Operations,Infrastructure,East,69395,50381,Bank Transfer,TXN103027,-19014
2021-03-25,Sales,Marketing,North,90338,149495,UPI,TXN103028,59157
2023-01-24,Operations,Training,North,124946,10216,UPI,TXN103029,-114730
2022-09-20,Finance,Training,West,89757,79872,UPI,TXN103030,-9885
2021-08-09,IT,Travel,West,79385,115347,Card,TXN103031,35962
2022-07-07,Finance,Utilities,East,75285,23573,Cash,TXN103032,-51712
2021-04-22,Operations,Utilities,Central,130862,32094,UPI,TXN103033,-98768
2022-09-07,Operations,Utilities,Central,145688,82907,Card,TXN103034,-62781
2023-07-13,Marketing,Salaries,West,100100,44363,Card,TXN103035,-55737
2022-04-20,Finance,Utilities,South,75659,28751,Cash,TXN103036,-46908
2023-04-16,Finance,Utilities,West,77713,63008,Bank Transfer,TXN103037,-14705
2021-09-28,Finance,Salaries,South,56811,137579,Cash,TXN103038,80768
2022-02-25,Sales,Travel,Central,73387,149123,Card,TXN103039,75736
2022-12-08,Operations,Marketing,West,143196,62153,Bank Transfer,TXN103040,-81043
2021-02-09,HR,Training,North,111558,8737,Bank Transfer,TXN103041,-102821
2021-07-08,Sales,Infrastructure,South,77949,117308,UPI,TXN103042,39359
2023-09-21,Sales,Training,South,16089,84520,Card,TXN103043,68431
2022-06-20,Sales,Utilities,South,15833,158274,Cash,TXN103044,142441
2023-10-25,Marketing,Utilities,Central,59308,152158,Cash,TXN103045,92850
2021-10-17,HR,Training,East,52083,111646,UPI,TXN103046,59563
2022-03-09,Finance,Training,North,125605,86784,Card,TXN103047,-38821
2022-04-16,Marketing,Utilities,West,89674,96836,Cash,TXN103048,7162
2022-09-20,Operations,Salaries,South,11702,167809,Cash,TXN103049,156107
2021-10-06,IT,Salaries,Central,31773,49486,Cash,TXN103050,17713
2023-05-27,Marketing,Salaries,South,48575,22436,Bank Transfer,TXN103051,-26139
2022-08-04,IT,Infrastructure,West,30098,57094,Bank Transfer,TXN103052,26996
2023-05-13,Operations,Marketing,North,82519,31818,UPI,TXN103053,-50701
2021-09-11,HR,Utilities,South,138699,80233,UPI,TXN103054,-58466
2021-06-30,IT,Travel,Central,12397,12161,Cash,TXN103055,-236
2022-11-12,Sales,Training,Central,36770,136349,Card,TXN103056,99579
2023-04-05,Marketing,Training,East,48222,18043,Card,TXN103057,-30179
2022-12-01,IT,Utilities,Central,103737,130765,UPI,TXN103058,27028
2022-07-20,Operations,Utilities,East,59033,73655,Card,TXN103059,14622
2022-11-11,Sales,Utilities,North,75879,153652,Card,TXN103060,77773
2022-01-26,IT,Training,West,88475,61636,Cash,TXN103061,-26839
2021-07-31,Operations,Utilities,East,25950,151646,Cash,TXN103062,125696
2022-01-19,HR,Training,South,106081,137848,Card,TXN103063,31767
2021-12-08,Operations,Marketing,South,58787,58942,Cash,TXN103064,155
2023-04-24,HR,Travel,West,98768,119009,Card,TXN103065,20241
2023-11-28,Sales,Salaries,Central,100150,57502,Card,TXN103066,-42648
2022-02-24,Operations,Travel,South,105551,18394,Bank Transfer,TXN103067,-87157
2023-01-21,Finance,Utilities,East,116350,128145,Card,TXN103068,11795
2021-11-02,Marketing,Travel,West,137943,10250,Bank Transfer,TXN103069,-127693
2022-12-03,Finance,Utilities,South,72926,160516,UPI,TXN103070,87590
2023-05-19,Finance,Travel,Central,14986,162039,Card,TXN103071,147053
2022-06-21,Finance,Infrastructure,Central,88485,27621,UPI,TXN103072,-60864
2021-07-25,Marketing,Travel,South,141307,96442,Cash,TXN103073,-44865
2022-05-11,Finance,Salaries,West,149065,118005,Bank Transfer,TXN103074,-31060
2023-12-07,HR,Salaries,North,80760,32623,UPI,TXN103075,-48137
2022-05-19,Operations,Travel,South,75587,100388,Cash,TXN103076,24801
2023-11-12,Sales,Training,Central,85108,62999,Card,TXN103077,-22109
2021-08-01,Finance,Training,North,18498,104207,Bank Transfer,TXN103078,85709
2021-11-06,Finance,Training,West,55066,154088,Card,TXN103079,99022
2022-10-23,Sales,Travel,Central,99529,118520,UPI,TXN103080,18991
2023-01-23,Sales,Training,West,22485,24321,Card,TXN103081,1836
2021-09-29,Finance,Marketing,South,79136,19376,Cash,TXN103082,-59760
2023-07-27,HR,Travel,West,56264,26276,UPI,TXN103083,-29988
2021-02-01,Sales,Salaries,Central,55606,87392,Bank Transfer,TXN103084,31786
2022-03-19,Operations,Training,South,46346,33544,Cash,TXN103085,-12802
2021-06-11,Operations,Infrastructure,Central,113865,68504,Cash,TXN103086,-45361
2023-02-06,HR,Training,Central,125192,53701,Bank Transfer,TXN103087,-71491
2021-09-11,Marketing,Salaries,North,133016,126794,Cash,TXN103088,-6222
2022-06-05,IT,Marketing,East,63166,117594,UPI,TXN103089,54428
2023-09-04,HR,Travel,West,49075,43271,Card,TXN103090,-5804
2021-01-10,Finance,Training,West,88675,30444,Bank Transfer,TXN103091,-58231
2022-12-27,IT,Infrastructure,North,113446,95070,Bank Transfer,TXN103092,-18376
2022-05-20,Finance,Salaries,West,14806,17662,UPI,TXN103093,2856
2023-02-24,Operations,Infrastructure,North,39357,118248,UPI,TXN103094,78891
2022-03-12,Sales,Utilities,West,68877,152324,Bank Transfer,TXN103095,83447
2021-06-02,Finance,Salaries,West,120137,35214,Bank Transfer,TXN103096,-84923
2023-07-06,Operations,Utilities,Central,63155,110798,Bank Transfer,TXN103097,47643
2023-05-19,HR,Infrastructure,North,68051,24350,Bank Transfer,TXN103098,-43701
2023-01-23,Finance,Travel,West,134503,27987,UPI,TXN103099,-106516
2022-07-17,Operations,Travel,East,83147,14761,Card,TXN103100,-68386
2022-05-04,Sales,Travel,North,137117,32358,Bank Transfer,TXN103101,-104759
2023-06-14,Finance,Utilities,North,86742,62601,Cash,TXN103102,-24141
2021-04-14,Marketing,Travel,North,107486,134553,Cash,TXN103103,27067
2023-10-22,Operations,Marketing,Central,142779,98249,Cash,TXN103104,-44530
2023-10-04,Finance,Salaries,North,32290,11751,UPI,TXN103105,-20539
2022-02-11,Sales,Salaries,Central,94875,144916,Bank Transfer,TXN103106,50041
2021-06-16,Finance,Infrastructure,East,29311,37153,UPI,TXN103107,7842
2022-05-24,Finance,Training,South,58175,147563,Cash,TXN103108,89388
2021-11-09,Marketing,Utilities,Central,12720,155487,Card,TXN103109,142767
2023-02-02,Operations,Salaries,West,45790,16733,Cash,TXN103110,-29057
2022-11-12,IT,Utilities,North,91285,126144,Bank Transfer,TXN103111,34859
2022-04-22,Finance,Infrastructure,South,125066,38516,Card,TXN103112,-86550
2021-03-14,IT,Travel,Central,100328,134283,Card,TXN103113,33955
2022-08-05,HR,Training,West,32442,132971,Card,TXN103114,100529
2021-09-19,Finance,Infrastructure,South,33802,57698,Cash,TXN103115,23896
2021-09-02,IT,Marketing,East,22721,123671,UPI,TXN103116,100950
2022-07-15,HR,Travel,Central,45757,22759,Cash,TXN103117,-22998
2021-06-24,Marketing,Travel,Central,101402,120571,Bank Transfer,TXN103118,19169
2021-04-19,Operations,Travel,East,11939,32955,Card,TXN103119,21016
2021-07-02,Finance,Infrastructure,Central,129382,91835,UPI,TXN103120,-37547
2021-07-11,Operations,Marketing,North,41989,62206,UPI,TXN103121,20217
2021-03-06,HR,Training,Central,140404,165833,Bank Transfer,TXN103122,25429
2023-08-21,Operations,Utilities,North,83251,163182,Bank Transfer,TXN103123,79931
2023-05-14,Operations,Infrastructure,Central,24454,20695,Bank Transfer,TXN103124,-3759
2022-01-04,Sales,Salaries,West,142449,98296,Card,TXN103125,-44153
2023-05-01,HR,Salaries,West,45523,83793,Card,TXN103126,38270
2021-02-12,Operations,Infrastructure,South,40807,58872,Bank Transfer,TXN103127,18065
2022-05-03,IT,Utilities,West,28467,113082,Card,TXN103128,84615
2021-03-19,HR,Salaries,East,47177,40938,Cash,TXN103129,-6239
2023-04-06,Sales,Utilities,South,58667,147663,UPI,TXN103130,88996
2022-11-05,Finance,Travel,West,65259,56013,Card,TXN103131,-9246
2022-12-02,Marketing,Infrastructure,North,46872,19784,UPI,TXN103132,-27088
2023-01-29,Operations,Travel,Central,20522,72712,Cash,TXN103133,52190
2022-12-29,IT,Salaries,West,124108,167300,Card,TXN103134,43192
2023-07-14,Sales,Utilities,North,50425,131118,Bank Transfer,TXN103135,80693
2023-06-21,HR,Travel,South,15478,32466,Bank Transfer,TXN103136,16988
